TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,Total
Pakaian Dewasa,Kain Hologram,1.0,Plum,7XL,2024-02-24,210,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,8XL,2024-02-24,210,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,9XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,10XL,2024-02-24,210,2,1,2.0,0.0,1.0,3.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,S/M,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,1.0,Plum,4XL/5XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Coklat,6XL/7XL,2024-02-24,210,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Coklat,,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Perak,6XL/7XL,2024-02-24,210,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Perak,,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Cyan,6XL/7XL,2024-02-24,210,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Cyan,,2024-02-24,210,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,4XL,2024-02-24,210,3,0,0.0,0.0,3.0,3.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,5XL,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,6XL,2024-02-24,210,3,0,0.0,0.0,3.0,3.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,7XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,8XL,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,9XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,S/M,2024-02-24,210,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,XL/XXL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,4XL/5XL,2024-02-24,210,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,6XL/7XL,2024-02-24,210,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Hologram,4.0,Plum,,2024-02-24,210,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,4XL,2024-02-26,208,6,0,1.0,3.0,2.0,6.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,5XL,2024-02-26,208,7,0,4.0,3.0,0.0,7.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,6XL,2024-02-26,208,6,1,4.0,2.0,1.0,7.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,7XL,2024-02-26,208,7,0,5.0,2.0,0.0,7.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,8XL,2024-02-26,208,10,0,4.0,5.0,1.0,10.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,9XL,2024-02-26,208,5,6,10.0,0.0,1.0,11.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,10XL,2024-02-26,208,7,0,2.0,2.0,3.0,7.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,S/M,2024-02-26,208,8,0,2.0,0.0,6.0,8.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,XL/XXL,2024-02-26,208,7,0,2.0,3.0,2.0,7.0
Pakaian Dewasa,Kain Mesh,1.0,Maroon,4XL/5XL,2024-02-26,208,2,2,4.0,0.0,0.0,4.0
Pakaian Dewasa,Kain Mesh,4.0,Maroon,6XL/7XL,2024-02-26,208,3,0,1.0,2.0,0.0,3.0
Pakaian Dewasa,Kain Mesh,4.0,Maroon,,2024-02-26,208,4,0,4.0,0.0,0.0,4.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,4XL,2023-09-09,378,0,0,1.0,0.0,-1.0,0.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,6XL,2023-09-09,378,1,0,2.0,0.0,-1.0,1.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,8XL,2023-09-09,378,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,9XL,2023-09-09,378,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,S/M,2023-09-09,378,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,6.0,Maroon,XL/XXL,2023-09-09,378,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,7.0,Maroon,6XL/7XL,2023-09-09,378,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,7.0,Maroon,,2023-09-09,378,2,0,1.0,1.0,0.0,2.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,5XL,2023-09-16,371,2,0,2.0,0.0,0.0,2.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,6XL,2023-09-16,371,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,7XL,2023-09-16,371,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,8XL,2023-09-16,371,1,0,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,10XL,2023-09-16,371,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,S/M,2023-09-16,371,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,XL/XXL,2023-09-16,371,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Plum,4XL/5XL,2023-09-16,371,0,0,0.0,0.0,0.0,0.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,4XL,2023-09-16,371,1,0,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,5XL,2023-09-16,371,2,1,2.0,0.0,1.0,3.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,6XL,2023-09-16,371,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,7XL,2023-09-16,371,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,8XL,2023-09-16,371,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,9XL,2023-09-16,371,2,1,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,10XL,2023-09-16,371,2,1,1.0,0.0,2.0,3.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,S/M,2023-09-16,371,1,2,3.0,0.0,0.0,3.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,XL/XXL,2023-09-16,371,2,0,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Mesh,8.0,Light Gray,4XL/5XL,2023-09-16,371,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Mesh,9.0,Light Gray,,2023-09-16,371,1,0,0.0,1.0,0.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,4XL,2024-07-29,54,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,5XL,2024-07-29,54,0,1,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,6XL,2024-07-29,54,0,2,1.0,0.0,1.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,7XL,2024-07-29,54,0,2,2.0,0.0,0.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,8XL,2024-07-29,54,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,9XL,2024-07-29,54,0,2,1.0,0.0,1.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,10XL,2024-07-29,54,0,2,1.0,0.0,1.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,S/M,2024-07-29,54,0,2,0.0,0.0,2.0,2.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,XL/XXL,2024-07-29,54,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,1.0,Plum,4XL/5XL,2024-07-29,54,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,2.0,Plum,6XL/7XL,2024-07-19,64,0,1,1.0,0.0,0.0,1.0
Pakaian Dewasa,Kain Kain Tahan Air,2.0,Plum,,2024-07-19,64,0,1,0.0,0.0,1.0,1.0
Pakaian Dewasa,Kain Kain Anti Luntur,2.0,Coral,6XL/7XL,2024-01-10,255,2,0,0.0,2.0,0.0,2.0
Pakaian Dewasa,Kain Kain Anti Luntur,2.0,Coral,,2024-01-10,255,2,0,0.0,2.0,0.0,2.0
Pakaian Wanita,,1.0,Hitam,6XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Hitam,7XL,2024-05-07,137,0,2,1.0,0.0,1.0,2.0
Pakaian Wanita,,1.0,Hitam,8XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Hitam,9XL,2024-05-07,137,0,4,2.0,0.0,2.0,4.0
Pakaian Wanita,,1.0,Hitam,10XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Hitam,S/M,2024-05-07,137,0,2,1.0,0.0,1.0,2.0
Pakaian Wanita,,1.0,Hitam,XL/XXL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Hitam,4XL/5XL,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Wanita,,1.0,Turquoise,4XL,2024-05-07,137,0,1,1.0,0.0,0.0,1.0
Pakaian Wanita,,1.0,Turquoise,5XL,2024-05-07,137,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,,1.0,Turquoise,6XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Turquoise,7XL,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Wanita,,1.0,Turquoise,8XL,2024-05-07,137,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,1.0,Turquoise,9XL,2024-05-07,137,0,2,1.0,0.0,1.0,2.0
Pakaian Wanita,,1.0,Turquoise,10XL,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Wanita,,1.0,Turquoise,S/M,2024-05-07,137,0,2,2.0,0.0,0.0,2.0
Pakaian Wanita,,1.0,Turquoise,XL/XXL,2024-05-07,137,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,,1.0,Turquoise,4XL/5XL,2024-05-07,137,0,2,1.0,0.0,1.0,2.0
Pakaian Wanita,,2.0,Turquoise,4XL,2024-07-12,71,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,,2.0,Turquoise,5XL,2024-07-12,71,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,,2.0,Turquoise,6XL,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,7XL,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,8XL,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,9XL,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,10XL,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,S/M,2024-07-12,71,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,,2.0,Turquoise,XL/XXL,2024-07-12,71,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,,2.0,Turquoise,4XL/5XL,2024-07-12,71,0,1,0.0,0.0,1.0,1.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,4XL,2023-11-24,302,1,3,1.0,0.0,3.0,4.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,5XL,2023-11-24,302,1,2,1.0,0.0,2.0,3.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,6XL,2023-11-24,302,1,2,0.0,0.0,3.0,3.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,7XL,2023-11-24,302,0,4,0.0,0.0,4.0,4.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,8XL,2023-11-24,302,3,3,1.0,0.0,5.0,6.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,9XL,2023-11-24,302,0,2,0.0,0.0,2.0,2.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,10XL,2023-11-24,302,0,4,0.0,0.0,4.0,4.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,S/M,2023-11-24,302,1,3,0.0,0.0,4.0,4.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,XL/XXL,2023-11-24,302,3,1,0.0,0.0,4.0,4.0
Pakaian Wanita,Kain Kain Flanel,1.0,Hijau,4XL/5XL,2023-11-24,302,2,1,0.0,0.0,3.0,3.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,4XL,2023-11-24,302,3,0,0.0,0.0,3.0,3.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,5XL,2023-11-24,302,2,0,1.0,0.0,1.0,2.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,6XL,2023-11-24,302,2,0,0.0,0.0,2.0,2.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,7XL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,8XL,2023-11-24,302,2,0,1.0,0.0,1.0,2.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,9XL,2023-11-24,302,3,0,1.0,0.0,2.0,3.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,10XL,2023-11-24,302,1,0,1.0,0.0,0.0,1.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,S/M,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,XL/XXL,2023-11-24,302,0,0,0.0,0.0,0.0,0.0
Pakaian Wanita,Kain Kain Flanel,1.0,Biru,4XL/5XL,2023-11-24,302,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,4XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Denim,4.0,Coklat,5XL,2024-02-29,205,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Denim,4.0,Coklat,6XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,7XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,8XL,2024-02-29,205,0,2,1.0,1.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,9XL,2024-02-29,205,0,2,0.0,2.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,10XL,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,S/M,2024-02-29,205,1,1,0.0,2.0,0.0,2.0
Pakaian Pria,Denim,4.0,Coklat,XL/XXL,2024-02-29,205,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Denim,4.0,Coklat,4XL/5XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,5XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,6XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,7XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,8XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,9XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,10XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,S/M,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,XL/XXL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Microfiber,1.0,Coklat,4XL/5XL,2024-02-29,205,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,,2.0,Perak,5XL,2023-11-18,308,1,1,1.0,0.0,1.0,2.0
Pakaian Pria,,2.0,Perak,6XL,2023-11-18,308,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,,2.0,Perak,7XL,2023-11-18,308,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,,2.0,Perak,8XL,2023-11-18,308,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,,2.0,Perak,9XL,2023-11-18,308,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,,2.0,Perak,10XL,2023-11-18,308,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,,2.0,Perak,S/M,2023-11-18,308,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,,2.0,Perak,XL/XXL,2023-11-18,308,2,0,1.0,0.0,1.0,2.0
Pakaian Pria,,2.0,Perak,4XL/5XL,2023-11-18,308,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Suede,20.0,Oranye,4XL,2024-03-23,182,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Suede,20.0,Oranye,5XL,2024-03-23,182,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,20.0,Oranye,6XL,2024-03-23,182,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,20.0,Oranye,7XL,2024-03-23,182,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,20.0,Oranye,8XL,2024-03-23,182,3,0,0.0,2.0,1.0,3.0
Pakaian Pria,Kain Suede,20.0,Oranye,9XL,2024-03-23,182,3,1,0.0,2.0,2.0,4.0
Pakaian Pria,Kain Suede,20.0,Oranye,10XL,2024-03-23,182,6,2,0.0,6.0,2.0,8.0
Pakaian Pria,Kain Suede,20.0,Oranye,S/M,2024-03-23,182,3,1,0.0,2.0,2.0,4.0
Pakaian Pria,Kain Suede,20.0,Oranye,XL/XXL,2024-03-23,182,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Suede,20.0,Oranye,4XL/5XL,2024-03-23,182,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Suede,20.0,Plum,4XL,2024-03-23,182,2,0,0.0,1.0,1.0,2.0
Pakaian Pria,Kain Suede,20.0,Plum,5XL,2024-03-23,182,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Suede,20.0,Plum,6XL,2024-03-23,182,3,0,0.0,1.0,2.0,3.0
Pakaian Pria,Kain Suede,20.0,Plum,7XL,2024-03-23,182,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,20.0,Plum,8XL,2024-03-23,182,3,0,0.0,1.0,2.0,3.0
Pakaian Pria,Kain Suede,20.0,Plum,9XL,2024-03-23,182,3,0,0.0,1.0,2.0,3.0
Pakaian Pria,Kain Suede,20.0,Plum,10XL,2024-03-23,182,4,0,0.0,2.0,2.0,4.0
Pakaian Pria,Kain Suede,20.0,Plum,S/M,2024-03-23,182,3,0,0.0,1.0,2.0,3.0
Pakaian Pria,Kain Suede,20.0,Plum,XL/XXL,2024-03-23,182,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Suede,20.0,Plum,4XL/5XL,2024-03-23,182,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Suede,21.0,Coklat,4XL,2024-06-26,87,0,2,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,5XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,6XL,2024-06-26,87,0,2,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,7XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,8XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,9XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,10XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,S/M,2024-06-26,87,0,2,0.0,1.0,1.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,XL/XXL,2024-06-26,87,0,2,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Suede,21.0,Coklat,4XL/5XL,2024-06-26,87,0,1,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Suede,21.0,Perak,4XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,5XL,2024-06-26,87,0,3,1.0,0.0,2.0,3.0
Pakaian Pria,Kain Suede,21.0,Perak,6XL,2024-06-26,87,0,3,2.0,0.0,1.0,3.0
Pakaian Pria,Kain Suede,21.0,Perak,7XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,8XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,9XL,2024-06-26,87,0,2,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,10XL,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,S/M,2024-06-26,87,0,2,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Suede,21.0,Perak,XL/XXL,2024-06-26,87,0,1,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Suede,21.0,Perak,4XL/5XL,2024-06-26,87,0,1,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Canvas,1.0,Coklat,9XL,2023-12-28,268,3,0,0.0,3.0,0.0,3.0
Pakaian Pria,Kain Canvas,1.0,Coklat,10XL,2023-12-28,268,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Canvas,1.0,Coklat,S/M,2023-12-28,268,3,0,0.0,3.0,0.0,3.0
Pakaian Pria,Kain Canvas,1.0,Perak,5XL,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Canvas,1.0,Perak,6XL,2023-12-28,268,2,0,2.0,0.0,0.0,2.0
Pakaian Pria,Kain Canvas,1.0,Perak,7XL,2023-12-28,268,2,0,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Canvas,1.0,Perak,9XL,2023-12-28,268,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Canvas,1.0,Perak,10XL,2023-12-28,268,3,0,1.0,0.0,2.0,3.0
Pakaian Pria,Kain Canvas,1.0,Perak,S/M,2023-12-28,268,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Canvas,1.0,Perak,4XL/5XL,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Maroon,5XL,2023-08-28,390,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Maroon,8XL,2023-08-28,390,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,4XL,2023-08-28,390,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,5XL,2023-08-28,390,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,6XL,2023-08-28,390,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,8XL,2023-08-28,390,2,0,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,9XL,2023-08-28,390,2,0,1.0,0.0,1.0,2.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,10XL,2023-08-28,390,3,0,2.0,0.0,1.0,3.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Plum,S/M,2023-08-28,390,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Light Gray,7XL,2023-08-28,390,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Light Gray,8XL,2023-08-28,390,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Light Gray,9XL,2023-08-28,390,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,1.0,Light Gray,S/M,2023-08-28,390,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,5XL,2023-11-18,308,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,6XL,2023-11-18,308,1,0,0.0,0.0,1.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,8XL,2023-11-18,308,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,9XL,2023-11-18,308,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,10XL,2023-11-18,308,2,0,0.0,0.0,2.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Coklat,S/M,2023-11-18,308,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,4XL,2023-11-18,308,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,6XL,2023-11-18,308,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,7XL,2023-11-18,308,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,8XL,2023-11-18,308,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,9XL,2023-11-18,308,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,10XL,2023-11-18,308,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,S/M,2023-11-18,308,2,0,0.0,2.0,0.0,2.0
Pakaian Pria,Kain Kain Tahan Air,2.0,Perak,XL/XXL,2023-11-18,308,1,0,0.0,1.0,0.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,4XL,2024-02-16,218,1,0,1.0,0.0,0.0,1.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,6XL,2024-02-16,218,0,0,0.0,0.0,0.0,0.0
Pakaian Pria,Kain Kain Tie Dye,1.0,Coklat,7XL,2024-02-16,218,0,0,0.0,0.0,0.0,0.0
